true label	predicted label	NegLoss 
0	0	1.00018501904555
0	0	1.00015862068616
0	0	1.00033337493053
0	0	1.00013762375172
0	0	1.00024092040516
0	0	1.00027814813886
0	0	1.00034379973159
0	0	1.00008062448008
0	0	1.00018871020117
0	0	1.00036580830607
0	0	1.00033152814305
0	0	1.00021240136293
0	0	1.00025116456591
0	0	1.00025575704480
0	0	1.00009564496704
0	0	1.00016736049254
0	0	1.00020501753976
0	0	1.00020893802852
0	0	1.00040904559183
0	0	1.00026269929053
0	0	1.00005569024736
0	0	1.00020663420800
0	0	1.00007110564538
0	0	1.00022207650185
0	0	1.00023765473384
0	0	1.00022109318058
0	0	1.00014755917994
0	0	1.00016217565006
0	0	1.00021775425623
0	0	1.00006743739470
0	0	1.00030152241134
0	0	1.00010060168173
0	0	1.00028663093574
0	0	1.00014085344052
0	0	1.00024636343633
0	0	1.00021833147312
0	0	1.00021205749711
0	0	1.00041348635017
0	0	1.00009438369432
0	0	1.00007300706223
0	0	1.00027176345557
0	0	1.00031142798410
0	0	1.00028676082009
0	0	1.00021761639445
0	0	1.00037438307939
0	0	1.00010802174879
0	0	1.00011264023414
0	0	1.00012934982454
0	0	1.00015733155451
0	0	1.00005976637383
0	0	1.00023007412009
0	0	1.00021354959230
0	0	1.00021354959230
0	0	1.00006498957577
0	0	1.00034269976759
0	0	1.00026223863311
0	0	1.00033893990163
0	0	1.00005586477850
0	0	1.00019153409198
0	0	1.00040955594640
0	0	1.00041561431234
0	0	1.00011153761572
0	0	1.00021817512752
0	0	1.00015502237807
0	0	1.00010675810177
0	0	1.00036057039224
0	0	1.00052555733682
0	0	1.00021523577522
0	0	1.00020731955757
0	0	1.00033778249692
0	0	1.00040340030957
0	0	1.00027794184742
0	0	1.00021807185262
0	0	1.00033790463366
0	0	1.00038665240532
0	0	1.00037212336262
0	0	1.00028722398798
0	0	1.00025196764678
0	0	1.00031155887845
0	0	1.00041403347587
0	0	1.00031929819657
0	0	1.00037889017912
0	0	1.00029762396413
0	0	1.00026945580800
0	0	1.00026576643547
0	0	1.00033818203031
0	0	1.00011381431066
0	0	1.00021874069941
0	0	1.00009395013289
0	0	1.00025576554192
0	0	1.00021585303608
0	0	1.00028544130526
0	0	1.00010048547263
0	0	1.00030750088802
0	0	1.00033513577399
0	0	1.00023521843706
0	0	1.00038016424278
0	0	1.00036153016576
0	0	1.00045766349788
0	0	1.00024776071198
0	0	1.00029548803309
0	0	1.00025396576512
0	0	1.00017467219939
0	0	1.00033273090309
0	0	1.00016388828629
0	0	1.00025338532180
0	0	1.00027968923781
0	0	1.00034764186529
0	0	1.00008566112210
0	0	1.00021275695219
0	0	1.00036624926554
0	0	1.00034404674860
0	0	1.00021238923637
0	0	1.00026525156438
0	0	1.00026686843530
0	0	1.00010075847818
0	0	1.00018933643754
0	0	1.00020563617804
0	0	1.00020711801563
0	0	1.00041169363600
0	0	1.00026217621968
0	0	1.00005364934711
0	0	1.00021550345576
0	0	1.00007485906147
0	0	1.00024134512171
0	0	1.00022898785048
0	0	1.00022270763628
0	0	1.00013884454119
0	0	1.00016375276071
0	0	1.00022269020824
0	0	1.00006349450294
0	0	1.00029575643407
0	0	1.00013653628616
0	0	1.00033864701291
0	0	1.00013696745439
0	0	1.00024504297544
0	0	1.00021639749306
0	0	1.00024243141222
0	0	1.00039899991129
0	0	1.00016176049005
0	0	1.00008029073006
0	0	1.00027445386196
0	0	1.00024645333838
0	0	1.00029626995440
0	0	1.00021966547196
0	0	1.00038921402175
0	0	1.00010552716868
0	0	1.00012061715206
0	0	1.00013893444660
0	0	1.00014333562040
0	0	1.00006099035278
0	0	1.00024788191937
0	0	1.00021470158583
0	0	1.00021470158583
0	0	1.00007233814028
0	0	1.00033050822184
0	0	1.00025396881853
0	0	1.00034592105684
0	0	1.00005693225228
0	0	1.00018048069223
0	0	1.00036025759595
0	0	1.00041463876941
0	0	1.00011119884723
0	0	1.00021442589067
0	0	1.00020761010864
0	0	1.00010154658894
0	0	1.00035887414122
0	0	1.00050491198675
0	0	1.00023120514868
0	0	1.00020660310449
0	0	1.00033959075432
0	0	1.00040548218773
0	0	1.00027757364908
0	0	1.00021143097972
0	0	1.00035144418514
0	0	1.00038466262977
0	0	1.00037918045334
0	0	1.00028920751492
0	0	1.00021681041941
0	0	1.00035316110149
0	0	1.00034095194403
0	0	1.00032994603747
0	0	1.00036299453336
0	0	1.00026546672100
0	0	1.00026908118415
0	0	1.00026281331713
0	0	1.00034685926855
0	0	1.00012334059072
0	0	1.00021970956730
0	0	1.00008930961466
0	0	1.00026583788250
0	0	1.00021996462528
0	0	1.00025970184924
0	0	1.00011867612783
0	0	1.00037618847288
0	0	1.00033610259681
0	0	1.00020908313320
0	0	1.00037893679191
0	0	1.00035450011390
0	0	1.00045260873547
0	0	1.00024244305642
0	0	1.00028469251968
0	0	1.00020773106647
0	0	1.00014755292589
0	0	1.00036356470017
0	0	1.00012643836738
0	0	1.00030502442645
0	0	1.00027546170902
0	0	1.00033710009503
0	0	1.00008603472280
0	0	1.00011688371568
0	0	1.00036485812493
0	0	1.00034692380608
0	0	1.00021220360156
0	0	1.00029049634071
0	0	1.00027038334559
0	0	1.00011547980835
0	0	1.00019963356464
0	0	1.00020926915503
0	0	1.00020697760648
0	0	1.00042240016437
0	0	1.00026008253274
0	0	1.00005732894278
0	0	1.00020963428863
0	0	1.00007795450853
0	0	1.00022875898508
0	0	1.00028228949801
0	0	1.00022260987766
0	0	1.00014681634124
0	0	1.00012162507389
0	0	1.00022447707205
0	0	1.00006017333972
0	0	1.00029711183059
0	0	1.00013451698254
0	0	1.00039798070435
0	0	1.00011959394955
0	0	1.00024420681517
0	0	1.00022424887828
0	0	1.00023626390418
0	0	1.00040091077817
0	0	1.00015639107086
0	0	1.00007809153402
0	0	1.00027558480895
0	0	1.00031019821512
0	0	1.00029766046825
0	0	1.00021248518538
0	0	1.00038859664388
0	0	1.00010589414253
0	0	1.00011220804893
0	0	1.00013701218382
0	0	1.00016647587974
0	0	1.00006088220994
0	0	1.00022856534038
0	0	1.00021342758946
0	0	1.00021342758946
0	0	1.00006992834715
0	0	1.00031694459992
0	0	1.00025137424539
0	0	1.00036048836937
0	0	1.00005397289585
0	0	1.00018587484507
0	0	1.00044361763866
0	0	1.00041867980966
1	1	-1.00055499647229
0	0	1.00023438750463
0	0	1.00014222090343
0	0	1.00010609566067
0	0	1.00035951779143
0	0	1.00047065904771
0	0	1.00022742651407
0	0	1.00020801279780
0	0	1.00034441416900
0	0	1.00039746510424
0	0	1.00027680952921
0	0	1.00021995280147
0	0	1.00034074450592
0	0	1.00037718877240
0	0	1.00038167537042
0	0	1.00029464577612
0	0	1.00023649360085
0	0	1.00034658592360
0	0	1.00036847563969
0	0	1.00030017475680
0	0	1.00037206057179
0	0	1.00026626182203
0	0	1.00026877796922
0	0	1.00026096021131
0	0	1.00033265813389
0	0	1.00012336886472
0	0	1.00021858058218
0	0	1.00008776426272
0	0	1.00026000664215
0	0	1.00021884506185
0	0	1.00026451746127
0	0	1.00010803353339
0	0	1.00040015604602
0	0	1.00034746833174
0	0	1.00022486374886
0	0	1.00036094573795
0	0	1.00035925477641
0	0	1.00043829740419
0	0	1.00025442112961
0	0	1.00028639550933
0	0	1.00023337872790
0	0	1.00016324557396
0	0	1.00035118958538
0	0	1.00013817252985
0	0	1.00025161645855
0	0	1.00027582385781
0	0	1.00034540595086
0	0	1.00008428941374
0	0	1.00015399873064
0	0	1.00036294545256
0	0	1.00033745793988
0	0	1.00021175062865
0	0	1.00027958539268
0	0	1.00026901914264
1	1	-1.00042487747088
0	0	1.00017927861064
0	0	1.00020634266549
0	0	1.00020761157523
0	0	1.00038104168496
0	0	1.00026384321034
0	0	1.00005694407218
0	0	1.00021409515635
0	0	1.00007588461433
0	0	1.00020713867547
0	0	1.00027761988514
0	0	1.00022172563448
0	0	1.00012986553903
0	0	1.00016682402226
0	0	1.00022435233548
0	0	1.00006391367319
0	0	1.00028593226646
0	0	1.00011091967530
0	0	1.00034744492616
0	0	1.00016058833974
0	0	1.00026960165462
0	0	1.00021570216705
0	0	1.00025515813918
0	0	1.00039713810209
0	0	1.00013209446366
0	0	1.00008392857802
0	0	1.00027461674404
0	0	1.00032399596899
0	0	1.00030030277360
0	0	1.00021484687092
0	0	1.00038972095602
0	0	1.00010908171031
0	0	1.00012610253476
0	0	1.00013050610368
0	0	1.00015044723658
0	0	1.00005962572042
0	0	1.00024559399039
0	0	1.00021296834412
0	0	1.00021296834412
0	0	1.00006886406663
0	0	1.00032920805168
0	0	1.00025121001690
0	0	1.00031893513379
0	0	1.00005253531965
0	0	1.00016740704095
1	1	-1.00098446447728
0	0	1.00040476867807
0	0	1.00010516488849
0	0	1.00021891257844
0	0	1.00012534582713
0	0	1.00011100974922
0	0	1.00035721730039
0	0	1.00052094870820
0	0	1.00022336470736
0	0	1.00020644614545
0	0	1.00033588726875
0	0	1.00039311269335
0	0	1.00027375202660
0	0	1.00021527711043
0	0	1.00034597182476
0	0	1.00036364891497
0	0	1.00036765227114
0	0	1.00027827447509
0	0	1.00024429943457
0	0	1.00024378337982
0	0	1.00033623796413
0	0	1.00032250016369
0	0	1.00036405651767
0	0	1.00022306976758
0	0	1.00026618387253
0	0	1.00025910302777
0	0	1.00032661307619
0	0	1.00012289652760
0	0	1.00021537365933
0	0	1.00008784134613
0	0	1.00025716456824
0	0	1.00022193900551
0	0	1.00027432608734
0	0	1.00009249634871
0	0	1.00035747883281
0	0	1.00033929439776
0	0	1.00022178048737
0	0	1.00039076318270
0	0	1.00036120883636
0	0	1.00042740185868
0	0	1.00025726432581
0	0	1.00029099674889
0	0	1.00018809100138
0	0	1.00018626704398
0	0	1.00034023936336
0	0	1.00015095058761
0	0	1.00028942770661
0	0	1.00026473192932
0	0	1.00033551873657
0	0	1.00008255071670
0	0	1.00020759345294
0	0	1.00036481173367
0	0	1.00034126861693
0	0	1.00020936065065
0	0	1.00026637061909
0	0	1.00026569269468
0	0	1.00009617639645
0	0	1.00018340037243
0	0	1.00021000906561
0	0	1.00020568034808
0	0	1.00037395678431
0	0	1.00026065062358
0	0	1.00005193550438
1	1	-1.00102806293147
0	0	1.00006816719644
0	0	1.00019967965400
0	0	1.00023584464372
0	0	1.00021674127883
0	0	1.00008585991989
0	0	1.00015619178598
0	0	1.00021541231097
0	0	1.00006431924744
0	0	1.00031524718898
0	0	1.00013791308013
1	1	-1.00023618674864
0	0	1.00012768957506
0	0	1.00026414518669
0	0	1.00021583174695
0	0	1.00023276305874
0	0	1.00035639629945
0	0	1.00012067704749
0	0	1.00006558688893
0	0	1.00027257945584
0	0	1.00028588020667
0	0	1.00032113289890
1	1	-1.00087810205949
0	0	1.00037114945205
0	0	1.00009940499698
0	0	1.00012354348598
0	0	1.00013043481840
0	0	1.00016389995123
0	0	1.00005789901832
0	0	1.00023453329224
0	0	1.00021319214304
0	0	1.00021319214304
0	0	1.00006190950801
0	0	1.00035806879705
0	0	1.00025742424253
0	0	1.00032122229750
0	0	1.00005248824638
0	0	1.00012787523779
0	0	1.00044737360774
0	0	1.00039484769659
0	0	1.00009074507138
0	0	1.00020618888745
0	0	1.00015586606572
0	0	1.00010755777474
0	0	1.00035667147285
0	0	1.00050678451777
0	0	1.00020648780791
0	0	1.00020488796465
0	0	1.00033382580604
0	0	1.00039094303213
0	0	1.00027089822710
0	0	1.00020574193434
0	0	1.00032287357107
0	0	1.00036365189214
0	0	1.00037460721808
0	0	1.00026544080444
0	0	1.00024356162086
0	0	1.00034044223113
0	0	1.00038817234024
0	0	1.00029428089735
0	0	1.00035744736949
0	0	1.00022264551152
0	0	1.00026512273939
0	0	1.00025823000722
0	0	1.00033193893868
0	0	1.00011005014683
0	0	1.00021357372727
0	0	1.00007850245816
0	0	1.00025679701449
0	0	1.00021546447280
0	0	1.00032240789444
0	0	1.00010360101393
0	0	1.00034555642293
0	0	1.00032462145137
0	0	1.00021065511154
0	0	1.00036531080463
0	0	1.00035353355310
0	0	1.00042574347148
0	0	1.00021745210462
0	0	1.00028215864095
0	0	1.00019824026859
0	0	1.00015660675788
0	0	1.00032028776800
0	0	1.00016665909867
0	0	1.00025973953267
0	0	1.00026618194547
0	0	1.00032842891459
0	0	1.00007815290795
0	0	1.00014217531993
0	0	1.00035931127408
0	0	1.00033720553803
0	0	1.00020736035050
0	0	1.00024973784142
0	0	1.00025986464957
0	0	1.00009091621780
0	0	1.00019872793595
0	0	1.00021110726126
0	0	1.00020616865884
0	0	1.00037374140275
0	0	1.00025996282440
0	0	1.00005457823377
0	0	1.00020927143869
0	0	1.00007069113755
1	1	-1.00046434853950
0	0	1.00026584599703
0	0	1.00021537038876
0	0	1.00014522964081
0	0	1.00013333544217
0	0	1.00021940398031
0	0	1.00005931460190
0	0	1.00026648219665
0	0	1.00008988954739
0	0	1.00035463587657
0	0	1.00013998504130
0	0	1.00024771377856
0	0	1.00021624352459
0	0	1.00024636668770
0	0	1.00036050178930
0	0	1.00011949185118
0	0	1.00006401380646
0	0	1.00026969227416
0	0	1.00027868817177
0	0	1.00024120201135
0	0	1.00020095019462
0	0	1.00037035327937
0	0	1.00010298710897
0	0	1.00013682159145
0	0	1.00012325955797
0	0	1.00015170534578
0	0	1.00005487391756
0	0	1.00021601289057
0	0	1.00020949610506
0	0	1.00020949610506
0	0	1.00005628940324
0	0	1.00033467854399
0	0	1.00023492787573
0	0	1.00032636983272
0	0	1.00005210483312
0	0	1.00014136502394
0	0	1.00031572232919
0	0	1.00040798932084
0	0	1.00009304146306
0	0	1.00019764988154
0	0	1.00014347480273
0	0	1.00009565369891
0	0	1.00035544239239
0	0	1.00043803109391
0	0	1.00021173276205
0	0	1.00020650602150
0	0	1.00032338043504
0	0	1.00038666290088
0	0	1.00026704318947
0	0	1.00019808680644
0	0	1.00032731563257
0	0	1.00036804053753
0	0	1.00036909987574
0	0	1.00025361399615
0	0	1.00021331271754
0	0	1.00026504696643
0	0	1.00033247458032
0	0	1.00028592315026
0	0	1.00035343374199
0	0	1.00023955459958
0	0	1.00026290863898
0	0	1.00025727191555
0	0	1.00032157199622
0	0	1.00011317485459
0	0	1.00021252386594
0	0	1.00007040742331
0	0	1.00025583117356
0	0	1.00021250622898
0	0	1.00023371155217
0	0	1.00009590296918
0	0	1.00035327030900
0	0	1.00032477083123
0	0	1.00021601698338
0	0	1.00035517343062
0	0	1.00036047294822
0	0	1.00044412281822
0	0	1.00021975621335
0	0	1.00027190902674
0	0	1.00024378286314
0	0	1.00013439490374
0	0	1.00033844020224
0	0	1.00012851431299
0	0	1.00024278093450
0	0	1.00025936586756
0	0	1.00032252033791
0	0	1.00007190623107
0	0	1.00014066839823
0	0	1.00036104449795
0	0	1.00033524997537
0	0	1.00020441629226
0	0	1.00025641938429
0	0	1.00025229663179
0	0	1.00012363839963
0	0	1.00015280910801
0	0	1.00020986555982
0	0	1.00020463347859
0	0	1.00036417783795
0	0	1.00025825437823
0	0	1.00005622764629
0	0	1.00020483023596
0	0	1.00006327835717
0	0	1.00021966718449
0	0	1.00023444329425
0	0	1.00021327627828
0	0	1.00009183967556
0	0	1.00010052683926
0	0	1.00021613003587
0	0	1.00006114679391
0	0	1.00027606814515
0	0	1.00008610817702
0	0	1.00035937160834
0	0	1.00011199927491
0	0	1.00022679858412
0	0	1.00021144631487
0	0	1.00025468601485
1	1	-1.00043059659322
0	0	1.00011294764004
0	0	1.00005758157901
0	0	1.00026656554411
0	0	1.00026874456101
0	0	1.00025511524704
1	1	-1.00069542649699
0	0	1.00036371014071
0	0	1.00010060067778
0	0	1.00011514065966
0	0	1.00011723649570
0	0	1.00014064787117
0	0	1.00005380939598
0	0	1.00020144223508
0	0	1.00020561837060
0	0	1.00020561837060
0	0	1.00005474173368
0	0	1.00032641497055
0	0	1.00024213876003
0	0	1.00031485584366
0	0	1.00005002275436
0	0	1.00013832307486
0	0	1.00041367699118
0	0	1.00038620679346
0	0	1.00007927337191
0	0	1.00018323203791
0	0	1.00022110667480
0	0	1.00009510858783
0	0	1.00035524036035
0	0	1.00044803517121
0	0	1.00020560565831
0	0	1.00020465042397
0	0	1.00032058860998
0	0	1.00038389387154
0	0	1.00026280791565
0	0	1.00018629074903
0	0	1.00032846604081
0	0	1.00036904219980
0	0	1.00036510209033
0	0	1.00023724062142
0	0	1.00019614434754
0	0	1.00031131563550
0	0	1.00034279147028
0	0	1.00027575494715
0	0	1.00033995662085
0	0	1.00022120364287
0	0	1.00026299359620
0	0	1.00025572464719
0	0	1.00032089189234
0	0	1.00010524489109
0	0	1.00021073484996
0	0	1.00006900957941
0	0	1.00025695379792
0	0	1.00021473220153
0	0	1.00025431040243
0	0	1.00005082665250
0	0	1.00041878264920
0	0	1.00032538432134
0	0	1.00021212644817
0	0	1.00035670439947
0	0	1.00035458276041
0	0	1.00040513787270
0	0	1.00019528345623
0	0	1.00027043706166
0	0	1.00020195463821
0	0	1.00011886475495
0	0	1.00031888235472
0	0	1.00012508222263
0	0	1.00025877170122
0	0	1.00027636242177
0	0	1.00032295455772
0	0	1.00006903103171
0	0	1.00012295399207
0	0	1.00035884710094
0	0	1.00033277238455
0	0	1.00020478057937
0	0	1.00025577131476
0	0	1.00024221700317
0	0	1.00007544538904
0	0	1.00017680353018
0	0	1.00020149624315
0	0	1.00020374684122
0	0	1.00039756318205
0	0	1.00025761897010
0	0	1.00004515988441
0	0	1.00020540192023
0	0	1.00004940077618
0	0	1.00019220407871
0	0	1.00022825184843
0	0	1.00020817025838
0	0	1.00014064141993
0	0	1.00013464306242
0	0	1.00020936313006
0	0	1.00005454080989
0	0	1.00028738677154
0	0	1.00005346838497
0	0	1.00031191980759
0	0	1.00010653575619
0	0	1.00021700296132
0	0	1.00020926050371
0	0	1.00022866212708
0	0	1.00030762257119
0	0	1.00010836241880
0	0	1.00005760611582
0	0	1.00026380904802
0	0	1.00029164625999
0	0	1.00024373793028
0	0	1.00020196632596
0	0	1.00035590914051
0	0	1.00009919393201
0	0	1.00010649306788
0	0	1.00010759997077
0	0	1.00011433170117
0	0	1.00005225975631
0	0	1.00019429777025
0	0	1.00020955052495
0	0	1.00020955052495
0	0	1.00006555398347
0	0	1.00032378963649
0	0	1.00023877049473
0	0	1.00031756760432
0	0	1.00004804645320
0	0	1.00013471804096
0	0	1.00036819279970
0	0	1.00037361612567
0	0	1.00004852385381
0	0	1.00016931501852
0	0	1.00012232585501
0	0	1.00007859779902
0	0	1.00035488898993
0	0	1.00043543559657
0	0	1.00020995400007
0	0	1.00020580465749
0	0	1.00030434609395
0	0	1.00037752812919
0	0	1.00025916339526
0	0	1.00017924958372
0	0	1.00030923555207
0	0	1.00036747777647
0	0	1.00036043231275
0	0	1.00023366970917
0	0	1.00020227690606
0	0	1.00026827512106
0	0	1.00035431910992
0	0	1.00028941582334
0	0	1.00033853952947
0	0	1.00021214263037
0	0	1.00026003702738
0	0	1.00025842831241
0	0	1.00031447207924
0	0	1.00009928136557
0	0	1.00020815365276
0	0	1.00007545609442
0	0	1.00025941080778
0	0	1.00021134159470
0	0	1.00020092182300
0	0	1.00007240517880
0	0	1.00033906962059
0	0	1.00031277006544
0	0	1.00021763442313
0	0	1.00035425884416
0	0	1.00035380136042
0	0	1.00039234608391
0	0	1.00022040922027
0	0	1.00026766226156
0	0	1.00015762916570
0	0	1.00010425283818
